Any,Data,Codi_Postal,Sector_Economic,Tram_Horari,Valor
2025,2025-02-22,08031,Residencial,De 18:00:00 a 23:59:59 h,35463
2025,2025-02-22,08031,Residencial,No consta,0
2025,2025-02-22,08031,Serveis,De 00:00:00 a 05:59:59 h,16380
2025,2025-02-22,08031,Serveis,De 06:00:00 a 11:59:59 h,22357
2025,2025-02-22,08031,Serveis,De 12:00:00 a 17:59:59 h,23417
2025,2025-02-22,08031,Serveis,De 18:00:00 a 23:59:59 h,21002
2025,2025-02-22,08031,Serveis,No consta,0
2025,2025-02-22,08032,Indústria,De 00:00:00 a 05:59:59 h,245
2025,2025-02-22,08032,Indústria,De 06:00:00 a 11:59:59 h,268
2025,2025-02-22,08032,Indústria,De 12:00:00 a 17:59:59 h,237
2025,2025-02-22,08032,Indústria,De 18:00:00 a 23:59:59 h,245
2025,2025-02-22,08032,Indústria,No consta,0
2025,2025-02-22,08032,Residencial,De 00:00:00 a 05:59:59 h,23660
2025,2025-02-22,08032,Residencial,De 06:00:00 a 11:59:59 h,40922
2025,2025-02-22,08032,Residencial,De 12:00:00 a 17:59:59 h,53145
2025,2025-02-22,08032,Residencial,De 18:00:00 a 23:59:59 h,44573
2025,2025-02-22,08032,Residencial,No consta,0
2025,2025-02-22,08032,Serveis,De 00:00:00 a 05:59:59 h,9381
2025,2025-02-22,08032,Serveis,De 06:00:00 a 11:59:59 h,14753
2025,2025-02-22,08032,Serveis,De 12:00:00 a 17:59:59 h,15040
2025,2025-02-22,08032,Serveis,De 18:00:00 a 23:59:59 h,12485
2025,2025-02-22,08032,Serveis,No consta,0
2025,2025-02-22,08033,Indústria,De 00:00:00 a 05:59:59 h,28
2025,2025-02-22,08033,Indústria,De 06:00:00 a 11:59:59 h,75
2025,2025-02-22,08033,Indústria,De 12:00:00 a 17:59:59 h,68
2025,2025-02-22,08033,Indústria,De 18:00:00 a 23:59:59 h,47
2025,2025-02-22,08033,Indústria,No consta,0
2025,2025-02-22,08033,Residencial,De 00:00:00 a 05:59:59 h,11244
2025,2025-02-22,08033,Residencial,De 06:00:00 a 11:59:59 h,18988
2025,2025-02-22,08033,Residencial,De 12:00:00 a 17:59:59 h,25361
2025,2025-02-22,08033,Residencial,De 18:00:00 a 23:59:59 h,20738
2025,2025-02-22,08033,Residencial,No consta,0
2025,2025-02-22,08033,Serveis,De 00:00:00 a 05:59:59 h,9066
2025,2025-02-22,08033,Serveis,De 06:00:00 a 11:59:59 h,9634
2025,2025-02-22,08033,Serveis,De 12:00:00 a 17:59:59 h,9559
2025,2025-02-22,08033,Serveis,De 18:00:00 a 23:59:59 h,9944
2025,2025-02-22,08033,Serveis,No consta,0
2025,2025-02-22,08034,Indústria,De 00:00:00 a 05:59:59 h,272
2025,2025-02-22,08034,Indústria,De 06:00:00 a 11:59:59 h,430
2025,2025-02-22,08034,Indústria,De 12:00:00 a 17:59:59 h,427
2025,2025-02-22,08034,Indústria,De 18:00:00 a 23:59:59 h,313
2025,2025-02-22,08034,Indústria,No consta,0
2025,2025-02-22,08034,Residencial,De 00:00:00 a 05:59:59 h,31277
2025,2025-02-22,08034,Residencial,De 06:00:00 a 11:59:59 h,46393
2025,2025-02-22,08034,Residencial,De 12:00:00 a 17:59:59 h,55324
2025,2025-02-22,08034,Residencial,De 18:00:00 a 23:59:59 h,48728
2025,2025-02-22,08034,Residencial,No consta,0
2025,2025-02-22,08034,Serveis,De 00:00:00 a 05:59:59 h,88950
2025,2025-02-22,08034,Serveis,De 06:00:00 a 11:59:59 h,94594
2025,2025-02-22,08034,Serveis,De 12:00:00 a 17:59:59 h,93661
2025,2025-02-22,08034,Serveis,De 18:00:00 a 23:59:59 h,88631
2025,2025-02-22,08034,Serveis,No consta,0
2025,2025-02-22,08035,Indústria,De 00:00:00 a 05:59:59 h,280
2025,2025-02-22,08035,Indústria,De 06:00:00 a 11:59:59 h,449
2025,2025-02-22,08035,Indústria,De 12:00:00 a 17:59:59 h,468
2025,2025-02-22,08035,Indústria,De 18:00:00 a 23:59:59 h,369
2025,2025-02-22,08035,Indústria,No consta,0
2025,2025-02-22,08035,Residencial,De 00:00:00 a 05:59:59 h,23337
2025,2025-02-22,08035,Residencial,De 06:00:00 a 11:59:59 h,38909
2025,2025-02-22,08035,Residencial,De 12:00:00 a 17:59:59 h,49269
2025,2025-02-22,08035,Residencial,De 18:00:00 a 23:59:59 h,41069
2025,2025-02-22,08035,Residencial,No consta,0
2025,2025-02-22,08035,Serveis,De 00:00:00 a 05:59:59 h,48296
2025,2025-02-22,08035,Serveis,De 06:00:00 a 11:59:59 h,59242
2025,2025-02-22,08035,Serveis,De 12:00:00 a 17:59:59 h,64652
2025,2025-02-22,08035,Serveis,De 18:00:00 a 23:59:59 h,61872
2025,2025-02-22,08035,Serveis,No consta,0
2025,2025-02-22,08036,Indústria,De 00:00:00 a 05:59:59 h,1146
2025,2025-02-22,08036,Indústria,De 06:00:00 a 11:59:59 h,1782
2025,2025-02-22,08036,Indústria,De 12:00:00 a 17:59:59 h,1979
2025,2025-02-22,08036,Indústria,De 18:00:00 a 23:59:59 h,1544
2025,2025-02-22,08036,Indústria,No consta,0
2025,2025-02-22,08036,Residencial,De 00:00:00 a 05:59:59 h,25490
2025,2025-02-22,08036,Residencial,De 06:00:00 a 11:59:59 h,38861
2025,2025-02-22,08036,Residencial,De 12:00:00 a 17:59:59 h,46541
2025,2025-02-22,08036,Residencial,De 18:00:00 a 23:59:59 h,39758
2025,2025-02-22,08036,Residencial,No consta,0
2025,2025-02-22,08036,Serveis,De 00:00:00 a 05:59:59 h,77305
2025,2025-02-22,08036,Serveis,De 06:00:00 a 11:59:59 h,113571
2025,2025-02-22,08036,Serveis,De 12:00:00 a 17:59:59 h,139112
2025,2025-02-22,08036,Serveis,De 18:00:00 a 23:59:59 h,116115
2025,2025-02-22,08036,Serveis,No consta,0
2025,2025-02-22,08037,Indústria,De 00:00:00 a 05:59:59 h,87
2025,2025-02-22,08037,Indústria,De 06:00:00 a 11:59:59 h,165
2025,2025-02-22,08037,Indústria,De 12:00:00 a 17:59:59 h,106
2025,2025-02-22,08037,Indústria,De 18:00:00 a 23:59:59 h,64
2025,2025-02-22,08037,Indústria,No consta,0
2025,2025-02-22,08037,Residencial,De 00:00:00 a 05:59:59 h,1656
2025,2025-02-22,08037,Residencial,De 06:00:00 a 11:59:59 h,2537
2025,2025-02-22,08037,Residencial,De 12:00:00 a 17:59:59 h,3055
2025,2025-02-22,08037,Residencial,De 18:00:00 a 23:59:59 h,2615
2025,2025-02-22,08037,Residencial,No consta,0
2025,2025-02-22,08037,Serveis,De 00:00:00 a 05:59:59 h,9322
2025,2025-02-22,08037,Serveis,De 06:00:00 a 11:59:59 h,12808
2025,2025-02-22,08037,Serveis,De 12:00:00 a 17:59:59 h,13569
2025,2025-02-22,08037,Serveis,De 18:00:00 a 23:59:59 h,12656
2025,2025-02-22,08037,Serveis,No consta,0
2025,2025-02-22,08038,Indústria,De 00:00:00 a 05:59:59 h,34112
2025,2025-02-22,08038,Indústria,De 06:00:00 a 11:59:59 h,21133
2025,2025-02-22,08038,Indústria,De 12:00:00 a 17:59:59 h,19680
2025,2025-02-22,08038,Indústria,De 18:00:00 a 23:59:59 h,16122
2025,2025-02-22,08038,Indústria,No consta,0
2025,2025-02-22,08038,Residencial,De 00:00:00 a 05:59:59 h,21107
2025,2025-02-22,08038,Residencial,De 06:00:00 a 11:59:59 h,30759
2025,2025-02-22,08038,Residencial,De 12:00:00 a 17:59:59 h,37323
2025,2025-02-22,08038,Residencial,De 18:00:00 a 23:59:59 h,33478
2025,2025-02-22,08038,Residencial,No consta,0
2025,2025-02-22,08038,Serveis,De 00:00:00 a 05:59:59 h,51707
2025,2025-02-22,08038,Serveis,De 06:00:00 a 11:59:59 h,58526
2025,2025-02-22,08038,Serveis,De 12:00:00 a 17:59:59 h,61852
2025,2025-02-22,08038,Serveis,De 18:00:00 a 23:59:59 h,59915
2025,2025-02-22,08038,Serveis,No consta,0
2025,2025-02-22,08039,Indústria,De 00:00:00 a 05:59:59 h,34153
2025,2025-02-22,08039,Indústria,De 06:00:00 a 11:59:59 h,35577
2025,2025-02-22,08039,Indústria,De 12:00:00 a 17:59:59 h,34458
2025,2025-02-22,08039,Indústria,De 18:00:00 a 23:59:59 h,34699
2025,2025-02-22,08039,Indústria,No consta,0
2025,2025-02-22,08039,Residencial,De 00:00:00 a 05:59:59 h,1682
2025,2025-02-22,08039,Residencial,De 06:00:00 a 11:59:59 h,1760
2025,2025-02-22,08039,Residencial,De 12:00:00 a 17:59:59 h,1778
2025,2025-02-22,08039,Residencial,De 18:00:00 a 23:59:59 h,2188
2025,2025-02-22,08039,Residencial,No consta,0
2025,2025-02-22,08039,Serveis,De 00:00:00 a 05:59:59 h,71148
2025,2025-02-22,08039,Serveis,De 06:00:00 a 11:59:59 h,74571
2025,2025-02-22,08039,Serveis,De 12:00:00 a 17:59:59 h,72083
2025,2025-02-22,08039,Serveis,De 18:00:00 a 23:59:59 h,71313
2025,2025-02-22,08039,Serveis,No consta,0
2025,2025-02-22,08040,Indústria,De 00:00:00 a 05:59:59 h,49743
2025,2025-02-22,08040,Indústria,De 06:00:00 a 11:59:59 h,43166
2025,2025-02-22,08040,Indústria,De 12:00:00 a 17:59:59 h,40437
2025,2025-02-22,08040,Indústria,De 18:00:00 a 23:59:59 h,43234
2025,2025-02-22,08040,Indústria,No consta,0
2025,2025-02-22,08040,Residencial,De 00:00:00 a 05:59:59 h,13645
2025,2025-02-22,08040,Residencial,De 06:00:00 a 11:59:59 h,11853
2025,2025-02-22,08040,Residencial,De 12:00:00 a 17:59:59 h,10596
2025,2025-02-22,08040,Residencial,De 18:00:00 a 23:59:59 h,11122
2025,2025-02-22,08040,Residencial,No consta,0
2025,2025-02-22,08040,Serveis,De 00:00:00 a 05:59:59 h,139988
2025,2025-02-22,08040,Serveis,De 06:00:00 a 11:59:59 h,137505
2025,2025-02-22,08040,Serveis,De 12:00:00 a 17:59:59 h,125511
2025,2025-02-22,08040,Serveis,De 18:00:00 a 23:59:59 h,131832
2025,2025-02-22,08040,Serveis,No consta,0
2025,2025-02-22,08041,Indústria,De 00:00:00 a 05:59:59 h,408
2025,2025-02-22,08041,Indústria,De 06:00:00 a 11:59:59 h,565
2025,2025-02-22,08041,Indústria,De 12:00:00 a 17:59:59 h,367
2025,2025-02-22,08041,Indústria,De 18:00:00 a 23:59:59 h,254
2025,2025-02-22,08041,Indústria,No consta,0
2025,2025-02-22,08041,Residencial,De 00:00:00 a 05:59:59 h,23490
2025,2025-02-22,08041,Residencial,De 06:00:00 a 11:59:59 h,39972
2025,2025-02-22,08041,Residencial,De 12:00:00 a 17:59:59 h,50640
2025,2025-02-22,08041,Residencial,De 18:00:00 a 23:59:59 h,42754
2025,2025-02-22,08041,Residencial,No consta,0
2025,2025-02-22,08041,Serveis,De 00:00:00 a 05:59:59 h,12204
2025,2025-02-22,08041,Serveis,De 06:00:00 a 11:59:59 h,19593
2025,2025-02-22,08041,Serveis,De 12:00:00 a 17:59:59 h,21437
2025,2025-02-22,08041,Serveis,De 18:00:00 a 23:59:59 h,17621
2025,2025-02-22,08041,Serveis,No consta,0
2025,2025-02-22,08042,Indústria,De 00:00:00 a 05:59:59 h,264
2025,2025-02-22,08042,Indústria,De 06:00:00 a 11:59:59 h,358
2025,2025-02-22,08042,Indústria,De 12:00:00 a 17:59:59 h,311
2025,2025-02-22,08042,Indústria,De 18:00:00 a 23:59:59 h,284
2025,2025-02-22,08042,Indústria,No consta,0
2025,2025-02-22,08042,Residencial,De 00:00:00 a 05:59:59 h,15689
2025,2025-02-22,08042,Residencial,De 06:00:00 a 11:59:59 h,27606
2025,2025-02-22,08042,Residencial,De 12:00:00 a 17:59:59 h,37289
2025,2025-02-22,08042,Residencial,De 18:00:00 a 23:59:59 h,30441
2025,2025-02-22,08042,Residencial,No consta,0
2025,2025-02-22,08042,Serveis,De 00:00:00 a 05:59:59 h,6216
2025,2025-02-22,08042,Serveis,De 06:00:00 a 11:59:59 h,9052
2025,2025-02-22,08042,Serveis,De 12:00:00 a 17:59:59 h,9712
2025,2025-02-22,08042,Serveis,De 18:00:00 a 23:59:59 h,8753
2025,2025-02-22,08042,Serveis,No consta,0
2025,2025-02-23,08001,Indústria,De 00:00:00 a 05:59:59 h,261
2025,2025-02-23,08001,Indústria,De 06:00:00 a 11:59:59 h,426
2025,2025-02-23,08001,Indústria,De 12:00:00 a 17:59:59 h,552
2025,2025-02-23,08001,Indústria,De 18:00:00 a 23:59:59 h,373
2025,2025-02-23,08001,Indústria,No consta,0
2025,2025-02-23,08001,Residencial,De 00:00:00 a 05:59:59 h,25738
2025,2025-02-23,08001,Residencial,De 06:00:00 a 11:59:59 h,39018
2025,2025-02-23,08001,Residencial,De 12:00:00 a 17:59:59 h,49977
2025,2025-02-23,08001,Residencial,De 18:00:00 a 23:59:59 h,43490
2025,2025-02-23,08001,Residencial,No consta,0
2025,2025-02-23,08001,Serveis,De 00:00:00 a 05:59:59 h,34125
2025,2025-02-23,08001,Serveis,De 06:00:00 a 11:59:59 h,42994
2025,2025-02-23,08001,Serveis,De 12:00:00 a 17:59:59 h,48447
2025,2025-02-23,08001,Serveis,De 18:00:00 a 23:59:59 h,45143
2025,2025-02-23,08001,Serveis,No consta,0
2025,2025-02-23,08002,Indústria,De 00:00:00 a 05:59:59 h,742
2025,2025-02-23,08002,Indústria,De 06:00:00 a 11:59:59 h,973
2025,2025-02-23,08002,Indústria,De 12:00:00 a 17:59:59 h,1143
2025,2025-02-23,08002,Indústria,De 18:00:00 a 23:59:59 h,991
2025,2025-02-23,08002,Indústria,No consta,0
2025,2025-02-23,08002,Residencial,De 00:00:00 a 05:59:59 h,16861
2025,2025-02-23,08002,Residencial,De 06:00:00 a 11:59:59 h,23782
2025,2025-02-23,08002,Residencial,De 12:00:00 a 17:59:59 h,29461
2025,2025-02-23,08002,Residencial,De 18:00:00 a 23:59:59 h,26739
2025,2025-02-23,08002,Residencial,No consta,0
2025,2025-02-23,08002,Serveis,De 00:00:00 a 05:59:59 h,32008
2025,2025-02-23,08002,Serveis,De 06:00:00 a 11:59:59 h,41364
2025,2025-02-23,08002,Serveis,De 12:00:00 a 17:59:59 h,51713
2025,2025-02-23,08002,Serveis,De 18:00:00 a 23:59:59 h,45764
2025,2025-02-23,08002,Serveis,No consta,0
2025,2025-02-23,08003,Indústria,De 00:00:00 a 05:59:59 h,225
2025,2025-02-23,08003,Indústria,De 06:00:00 a 11:59:59 h,316
2025,2025-02-23,08003,Indústria,De 12:00:00 a 17:59:59 h,406
2025,2025-02-23,08003,Indústria,De 18:00:00 a 23:59:59 h,336
2025,2025-02-23,08003,Indústria,No consta,0
2025,2025-02-23,08003,Residencial,De 00:00:00 a 05:59:59 h,27815
2025,2025-02-23,08003,Residencial,De 06:00:00 a 11:59:59 h,42692
2025,2025-02-23,08003,Residencial,De 12:00:00 a 17:59:59 h,54287
2025,2025-02-23,08003,Residencial,De 18:00:00 a 23:59:59 h,48760
2025,2025-02-23,08003,Residencial,No consta,0
2025,2025-02-23,08003,Serveis,De 00:00:00 a 05:59:59 h,56295
2025,2025-02-23,08003,Serveis,De 06:00:00 a 11:59:59 h,68727
2025,2025-02-23,08003,Serveis,De 12:00:00 a 17:59:59 h,85952
2025,2025-02-23,08003,Serveis,De 18:00:00 a 23:59:59 h,76155
2025,2025-02-23,08003,Serveis,No consta,0
2025,2025-02-23,08004,Indústria,De 00:00:00 a 05:59:59 h,13419
2025,2025-02-23,08004,Indústria,De 06:00:00 a 11:59:59 h,13698
2025,2025-02-23,08004,Indústria,De 12:00:00 a 17:59:59 h,13707
2025,2025-02-23,08004,Indústria,De 18:00:00 a 23:59:59 h,13437
2025,2025-02-23,08004,Indústria,No consta,0
2025,2025-02-23,08004,Residencial,De 00:00:00 a 05:59:59 h,22730
2025,2025-02-23,08004,Residencial,De 06:00:00 a 11:59:59 h,37174
2025,2025-02-23,08004,Residencial,De 12:00:00 a 17:59:59 h,47527
2025,2025-02-23,08004,Residencial,De 18:00:00 a 23:59:59 h,43645
2025,2025-02-23,08004,Residencial,No consta,0
2025,2025-02-23,08004,Serveis,De 00:00:00 a 05:59:59 h,25956
2025,2025-02-23,08004,Serveis,De 06:00:00 a 11:59:59 h,29391
2025,2025-02-23,08004,Serveis,De 12:00:00 a 17:59:59 h,33818
2025,2025-02-23,08004,Serveis,De 18:00:00 a 23:59:59 h,32194
2025,2025-02-23,08004,Serveis,No consta,0
2025,2025-02-23,08005,Indústria,De 00:00:00 a 05:59:59 h,1274
2025,2025-02-23,08005,Indústria,De 06:00:00 a 11:59:59 h,1646
2025,2025-02-23,08005,Indústria,De 12:00:00 a 17:59:59 h,1853
2025,2025-02-23,08005,Indústria,De 18:00:00 a 23:59:59 h,1503
2025,2025-02-23,08005,Indústria,No consta,0
2025,2025-02-23,08005,Residencial,De 00:00:00 a 05:59:59 h,26324
2025,2025-02-23,08005,Residencial,De 06:00:00 a 11:59:59 h,42831
2025,2025-02-23,08005,Residencial,De 12:00:00 a 17:59:59 h,50636
2025,2025-02-23,08005,Residencial,De 18:00:00 a 23:59:59 h,47586
2025,2025-02-23,08005,Residencial,No consta,0
2025,2025-02-23,08005,Serveis,De 00:00:00 a 05:59:59 h,61971
2025,2025-02-23,08005,Serveis,De 06:00:00 a 11:59:59 h,69494
2025,2025-02-23,08005,Serveis,De 12:00:00 a 17:59:59 h,75753
2025,2025-02-23,08005,Serveis,De 18:00:00 a 23:59:59 h,72858
2025,2025-02-23,08005,Serveis,No consta,0
2025,2025-02-23,08006,Indústria,De 00:00:00 a 05:59:59 h,712
2025,2025-02-23,08006,Indústria,De 06:00:00 a 11:59:59 h,1122
2025,2025-02-23,08006,Indústria,De 12:00:00 a 17:59:59 h,982
2025,2025-02-23,08006,Indústria,De 18:00:00 a 23:59:59 h,759
2025,2025-02-23,08006,Indústria,No consta,0
2025,2025-02-23,08006,Residencial,De 00:00:00 a 05:59:59 h,33116
2025,2025-02-23,08006,Residencial,De 06:00:00 a 11:59:59 h,51906
2025,2025-02-23,08006,Residencial,De 12:00:00 a 17:59:59 h,63584
2025,2025-02-23,08006,Residencial,De 18:00:00 a 23:59:59 h,60461
2025,2025-02-23,08006,Residencial,No consta,0
2025,2025-02-23,08006,Serveis,De 00:00:00 a 05:59:59 h,39465
2025,2025-02-23,08006,Serveis,De 06:00:00 a 11:59:59 h,46084
2025,2025-02-23,08006,Serveis,De 12:00:00 a 17:59:59 h,51664
2025,2025-02-23,08006,Serveis,De 18:00:00 a 23:59:59 h,46889
2025,2025-02-23,08006,Serveis,No consta,0
2025,2025-02-23,08007,Indústria,De 00:00:00 a 05:59:59 h,452
2025,2025-02-23,08007,Indústria,De 06:00:00 a 11:59:59 h,568
2025,2025-02-23,08007,Indústria,De 12:00:00 a 17:59:59 h,623
2025,2025-02-23,08007,Indústria,De 18:00:00 a 23:59:59 h,527
2025,2025-02-23,08007,Indústria,No consta,0
2025,2025-02-23,08007,Residencial,De 00:00:00 a 05:59:59 h,10485
2025,2025-02-23,08007,Residencial,De 06:00:00 a 11:59:59 h,13540
2025,2025-02-23,08007,Residencial,De 12:00:00 a 17:59:59 h,15254
2025,2025-02-23,08007,Residencial,De 18:00:00 a 23:59:59 h,14383
2025,2025-02-23,08007,Residencial,No consta,0
2025,2025-02-23,08007,Serveis,De 00:00:00 a 05:59:59 h,23285
2025,2025-02-23,08007,Serveis,De 06:00:00 a 11:59:59 h,28446
2025,2025-02-23,08007,Serveis,De 12:00:00 a 17:59:59 h,34035
2025,2025-02-23,08007,Serveis,De 18:00:00 a 23:59:59 h,32059
2025,2025-02-23,08007,Serveis,No consta,0
2025,2025-02-23,08008,Indústria,De 00:00:00 a 05:59:59 h,36
2025,2025-02-23,08008,Indústria,De 06:00:00 a 11:59:59 h,51
2025,2025-02-23,08008,Indústria,De 12:00:00 a 17:59:59 h,60
2025,2025-02-23,08008,Indústria,De 18:00:00 a 23:59:59 h,47
2025,2025-02-23,08008,Indústria,No consta,0
2025,2025-02-23,08008,Residencial,De 00:00:00 a 05:59:59 h,4982
2025,2025-02-23,08008,Residencial,De 06:00:00 a 11:59:59 h,7418
2025,2025-02-23,08008,Residencial,De 12:00:00 a 17:59:59 h,9144
2025,2025-02-23,08008,Residencial,De 18:00:00 a 23:59:59 h,8599
2025,2025-02-23,08008,Residencial,No consta,0
2025,2025-02-23,08008,Serveis,De 00:00:00 a 05:59:59 h,8087
2025,2025-02-23,08008,Serveis,De 06:00:00 a 11:59:59 h,9767
2025,2025-02-23,08008,Serveis,De 12:00:00 a 17:59:59 h,11537
2025,2025-02-23,08008,Serveis,De 18:00:00 a 23:59:59 h,10546
2025,2025-02-23,08008,Serveis,No consta,0
2025,2025-02-23,08009,Indústria,De 00:00:00 a 05:59:59 h,89
2025,2025-02-23,08009,Indústria,De 06:00:00 a 11:59:59 h,97
2025,2025-02-23,08009,Indústria,De 12:00:00 a 17:59:59 h,122
2025,2025-02-23,08009,Indústria,De 18:00:00 a 23:59:59 h,110
2025,2025-02-23,08009,Indústria,No consta,0
2025,2025-02-23,08009,Residencial,De 00:00:00 a 05:59:59 h,7814
2025,2025-02-23,08009,Residencial,De 06:00:00 a 11:59:59 h,12200
2025,2025-02-23,08009,Residencial,De 12:00:00 a 17:59:59 h,14830
2025,2025-02-23,08009,Residencial,De 18:00:00 a 23:59:59 h,14228
2025,2025-02-23,08009,Residencial,No consta,0
2025,2025-02-23,08009,Serveis,De 00:00:00 a 05:59:59 h,10474
2025,2025-02-23,08009,Serveis,De 06:00:00 a 11:59:59 h,13068
2025,2025-02-23,08009,Serveis,De 12:00:00 a 17:59:59 h,15570
2025,2025-02-23,08009,Serveis,De 18:00:00 a 23:59:59 h,14056
2025,2025-02-23,08009,Serveis,No consta,0
2025,2025-02-23,08010,Indústria,De 00:00:00 a 05:59:59 h,329
2025,2025-02-23,08010,Indústria,De 06:00:00 a 11:59:59 h,393
2025,2025-02-23,08010,Indústria,De 12:00:00 a 17:59:59 h,567
2025,2025-02-23,08010,Indústria,De 18:00:00 a 23:59:59 h,484
2025,2025-02-23,08010,Indústria,No consta,0
2025,2025-02-23,08010,Residencial,De 00:00:00 a 05:59:59 h,11826
2025,2025-02-23,08010,Residencial,De 06:00:00 a 11:59:59 h,18402
2025,2025-02-23,08010,Residencial,De 12:00:00 a 17:59:59 h,21670
2025,2025-02-23,08010,Residencial,De 18:00:00 a 23:59:59 h,20661
2025,2025-02-23,08010,Residencial,No consta,0
2025,2025-02-23,08010,Serveis,De 00:00:00 a 05:59:59 h,15827
2025,2025-02-23,08010,Serveis,De 06:00:00 a 11:59:59 h,20000
2025,2025-02-23,08010,Serveis,De 12:00:00 a 17:59:59 h,24597
2025,2025-02-23,08010,Serveis,De 18:00:00 a 23:59:59 h,21538
2025,2025-02-23,08010,Serveis,No consta,0
2025,2025-02-23,08011,Indústria,De 00:00:00 a 05:59:59 h,321
2025,2025-02-23,08011,Indústria,De 06:00:00 a 11:59:59 h,411
2025,2025-02-23,08011,Indústria,De 12:00:00 a 17:59:59 h,484
2025,2025-02-23,08011,Indústria,De 18:00:00 a 23:59:59 h,277
2025,2025-02-23,08011,Indústria,No consta,0
2025,2025-02-23,08011,Residencial,De 00:00:00 a 05:59:59 h,7527
2025,2025-02-23,08011,Residencial,De 06:00:00 a 11:59:59 h,12299
2025,2025-02-23,08011,Residencial,De 12:00:00 a 17:59:59 h,15407
2025,2025-02-23,08011,Residencial,De 18:00:00 a 23:59:59 h,14463
2025,2025-02-23,08011,Residencial,No consta,0
2025,2025-02-23,08011,Serveis,De 00:00:00 a 05:59:59 h,23122
2025,2025-02-23,08011,Serveis,De 06:00:00 a 11:59:59 h,26428
2025,2025-02-23,08011,Serveis,De 12:00:00 a 17:59:59 h,28819
2025,2025-02-23,08011,Serveis,De 18:00:00 a 23:59:59 h,26162
2025,2025-02-23,08011,Serveis,No consta,0
2025,2025-02-23,08012,Indústria,De 00:00:00 a 05:59:59 h,786
2025,2025-02-23,08012,Indústria,De 06:00:00 a 11:59:59 h,1017
2025,2025-02-23,08012,Indústria,De 12:00:00 a 17:59:59 h,913
2025,2025-02-23,08012,Indústria,De 18:00:00 a 23:59:59 h,835
2025,2025-02-23,08012,Indústria,No consta,0
2025,2025-02-23,08012,Residencial,De 00:00:00 a 05:59:59 h,21273
2025,2025-02-23,08012,Residencial,De 06:00:00 a 11:59:59 h,35038
2025,2025-02-23,08012,Residencial,De 12:00:00 a 17:59:59 h,43691
2025,2025-02-23,08012,Residencial,De 18:00:00 a 23:59:59 h,41681
2025,2025-02-23,08012,Residencial,No consta,0
2025,2025-02-23,08012,Serveis,De 00:00:00 a 05:59:59 h,13958
2025,2025-02-23,08012,Serveis,De 06:00:00 a 11:59:59 h,17800
2025,2025-02-23,08012,Serveis,De 12:00:00 a 17:59:59 h,22321
2025,2025-02-23,08012,Serveis,De 18:00:00 a 23:59:59 h,19760
2025,2025-02-23,08012,Serveis,No consta,0
2025,2025-02-23,08013,Indústria,De 00:00:00 a 05:59:59 h,1232
2025,2025-02-23,08013,Indústria,De 06:00:00 a 11:59:59 h,1548
2025,2025-02-23,08013,Indústria,De 12:00:00 a 17:59:59 h,1634
2025,2025-02-23,08013,Indústria,De 18:00:00 a 23:59:59 h,1336
2025,2025-02-23,08013,Indústria,No consta,0
2025,2025-02-23,08013,Residencial,De 00:00:00 a 05:59:59 h,33808
2025,2025-02-23,08013,Residencial,De 06:00:00 a 11:59:59 h,55958
2025,2025-02-23,08013,Residencial,De 12:00:00 a 17:59:59 h,70284
2025,2025-02-23,08013,Residencial,De 18:00:00 a 23:59:59 h,64499
2025,2025-02-23,08013,Residencial,No consta,0
2025,2025-02-23,08013,Serveis,De 00:00:00 a 05:59:59 h,41392
2025,2025-02-23,08013,Serveis,De 06:00:00 a 11:59:59 h,52958
2025,2025-02-23,08013,Serveis,De 12:00:00 a 17:59:59 h,60886
2025,2025-02-23,08013,Serveis,De 18:00:00 a 23:59:59 h,56381
2025,2025-02-23,08013,Serveis,No consta,0
2025,2025-02-23,08014,Indústria,De 00:00:00 a 05:59:59 h,522
2025,2025-02-23,08014,Indústria,De 06:00:00 a 11:59:59 h,697
2025,2025-02-23,08014,Indústria,De 12:00:00 a 17:59:59 h,710
2025,2025-02-23,08014,Indústria,De 18:00:00 a 23:59:59 h,586
2025,2025-02-23,08014,Indústria,No consta,0
2025,2025-02-23,08014,Residencial,De 00:00:00 a 05:59:59 h,37072
2025,2025-02-23,08014,Residencial,De 06:00:00 a 11:59:59 h,63456
2025,2025-02-23,08014,Residencial,De 12:00:00 a 17:59:59 h,79955
2025,2025-02-23,08014,Residencial,De 18:00:00 a 23:59:59 h,75295
2025,2025-02-23,08014,Residencial,No consta,0
2025,2025-02-23,08014,Serveis,De 00:00:00 a 05:59:59 h,48502
2025,2025-02-23,08014,Serveis,De 06:00:00 a 11:59:59 h,55327
2025,2025-02-23,08014,Serveis,De 12:00:00 a 17:59:59 h,62329
2025,2025-02-23,08014,Serveis,De 18:00:00 a 23:59:59 h,58159
2025,2025-02-23,08014,Serveis,No consta,0
2025,2025-02-23,08015,Indústria,De 00:00:00 a 05:59:59 h,513
2025,2025-02-23,08015,Indústria,De 06:00:00 a 11:59:59 h,669
2025,2025-02-23,08015,Indústria,De 12:00:00 a 17:59:59 h,744
2025,2025-02-23,08015,Indústria,De 18:00:00 a 23:59:59 h,596
2025,2025-02-23,08015,Indústria,No consta,0
2025,2025-02-23,08015,Residencial,De 00:00:00 a 05:59:59 h,20337
2025,2025-02-23,08015,Residencial,De 06:00:00 a 11:59:59 h,33774
